,boorid,locatie,minlon,maxlon,minlat,maxlat,pnt_id,pnt_lon,pnt_lat
1395,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436255P211827,6.621183,52.444174
1396,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436277P211892,6.621486,52.444257
1397,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436261P211934,6.621862,52.444262
1398,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436287P212164,6.623296,52.44448
1399,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436264P212139,6.62316,52.444413
1400,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436263P212165,6.623333,52.444431
1401,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436303P211980,6.622076,52.44438
1402,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436295P211838,6.621178,52.444263
1403,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436302P211970,6.622026,52.444373
1404,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436300P212086,6.622778,52.444452
1405,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436297P212100,6.622818,52.444449
